Ensembl,Symbol,Healthy_1,Healthy_2,Healthy_3,Healthy_4
ENSG00000228251,AC012442.1,0,0,0,0
ENSG00000237753,AC079922.2,7,13,0,6
ENSG00000189223,PAX8-AS1,289,243,10,97
ENSG00000272563,AC016745.2,18,18,2,2
ENSG00000234148,LINC01961,0,0,0,0
ENSG00000231943,PGM5P4-AS1,3,1,0,0
ENSG00000226516,FAM138B,0,1,0,0
ENSG00000227359,AC017074.1,1,0,0,0
ENSG00000244063,AC104653.2,0,0,0,0
ENSG00000228857,AC104653.1,1,3,0,0
ENSG00000270019,AC110769.2,0,0,0,1
ENSG00000234199,LINC01191,0,0,0,2
ENSG00000236255,AC009404.1,3,10,2,17
ENSG00000226856,AC093901.1,0,0,9,4
ENSG00000258910,LINC01956,0,0,0,0
ENSG00000235840,AC012363.2,10,5,0,1
ENSG00000237614,AC073257.2,0,0,0,0
ENSG00000232140,AC073257.1,3,5,0,0
ENSG00000229774,AC018866.1,0,1,0,0
ENSG00000236145,AC079988.1,3,3,1,0
ENSG00000222467,Y_RNA,1,5,0,0
ENSG00000235491,LINC01889,0,0,0,0
ENSG00000235774,AC023347.1,5,8,0,1
ENSG00000260163,AC012508.1,21,27,7,6
ENSG00000236682,AC068282.1,29,35,11,8
ENSG00000273950,Metazoa_SRP,1,3,0,0
ENSG00000272667,AC012306.2,0,0,13,11
ENSG00000252742,Y_RNA,0,0,0,0
ENSG00000237532,AC012451.1,0,0,0,0
ENSG00000237574,LINC01856,15,9,0,3
ENSG00000274711,Metazoa_SRP,19,14,3,1
ENSG00000277668,Metazoa_SRP,18,14,1,2
ENSG00000233087,WTH3DI,0,2,2,0
ENSG00000223631,LINC01120,0,0,0,0
ENSG00000273073,AC073869.3,9,5,1,5
ENSG00000224559,LINC01087,15,22,6,3
ENSG00000186825,C2orf27B,0,0,5,1
ENSG00000229203,AC103564.1,0,0,0,0
ENSG00000235615,AJ239322.1,9,2,0,1
ENSG00000272769,AC097532.2,4,6,0,5
ENSG00000237262,AC068492.1,0,0,0,0
ENSG00000228043,AC114763.1,18,8,0,5
ENSG00000230569,AC114763.2,3,3,0,0
ENSG00000260059,AC092620.3,27,34,1,3
ENSG00000237772,AC092620.1,0,0,0,0
ENSG00000226939,AC062021.1,0,0,0,0
ENSG00000229131,AC016710.1,0,0,0,0
ENSG00000226674,TEX41,17,15,4,0
ENSG00000162947,LINC01931,50,42,0,17
ENSG00000230645,LINC01818,2,5,5,0
ENSG00000231420,LINC01817,2,2,0,0
ENSG00000236049,LINC01920,0,1,0,0
ENSG00000236885,AC018731.1,0,0,0,0
ENSG00000230991,AC092625.1,0,0,0,0
ENSG00000226383,LINC01876,0,0,0,0
ENSG00000234584,AC019186.1,4,4,0,0
ENSG00000270557,AC013731.1,3,1,1,0
ENSG00000271320,AC091488.1,0,0,0,0
ENSG00000207117,Y_RNA,0,0,0,3
ENSG00000226266,AC009961.1,9,7,0,3
ENSG00000227403,LINC01806,0,0,0,10
ENSG00000237844,AC016766.1,2,3,0,3
ENSG00000235192,AC009495.3,0,0,0,0
ENSG00000229195,AC009495.1,0,0,0,0
ENSG00000232411,AC009495.2,0,0,0,0
ENSG00000224490,TTC21B-AS1,7,6,1,5
ENSG00000227617,CERS6-AS1,27,20,68,87
ENSG00000222033,LINC01124,0,0,8,1
ENSG00000234350,AC007405.1,31,36,9,8
ENSG00000239467,AC007405.3,5,7,2,13
ENSG00000232555,AC104088.1,3,3,0,0
ENSG00000270460,AC106900.2,0,0,0,0
ENSG00000271151,AC016737.1,4,3,0,9
ENSG00000231453,LINC01305,0,0,0,0
ENSG00000226853,AC010894.2,11,14,6,9
ENSG00000277948,uc_338,0,0,0,0
ENSG00000200121,Y_RNA,0,0,1,3
ENSG00000229066,AC093459.1,0,0,0,0
ENSG00000226363,HAGLROS,0,0,0,0
ENSG00000272551,AC017048.3,0,0,0,0
ENSG00000163364,LINC01116,33,26,6,21
ENSG00000224577,LINC01117,0,0,0,0
ENSG00000271141,AC010680.4,0,0,0,0
ENSG00000225258,AC009478.1,4,4,0,1
ENSG00000281131,SCHLAP1,4,4,1,1
ENSG00000238171,AC068196.1,5,2,0,5
ENSG00000234663,LINC01934,0,1,0,0
ENSG00000272800,AC021851.1,0,0,0,0
ENSG00000237877,LINC01473,0,0,0,0
ENSG00000259915,AC017071.1,5,0,8,0
ENSG00000231689,LINC01090,0,0,0,0
ENSG00000231858,AC067945.3,11,4,0,8
ENSG00000227542,AC092614.1,0,0,0,0
ENSG00000274845,uc_338,3,8,0,0
ENSG00000229395,AC062039.1,0,0,0,0
ENSG00000227418,PCGEM1,2,0,0,0
ENSG00000225539,LINC01821,1,0,0,0
ENSG00000235056,AC010983.1,0,0,0,0
ENSG00000224099,AC104823.1,3,4,2,4
ENSG00000271893,AC064834.1,0,0,0,0
ENSG00000234919,LINC01827,0,0,0,0
ENSG00000276200,RN7SL820P,1,0,0,0
ENSG00000236653,LINC01923,1,4,0,0
ENSG00000238217,LINC01877,0,0,0,0
ENSG00000232732,AC097717.1,10,15,1,3
ENSG00000201649,RNY4P34,15,6,1,0
ENSG00000237166,LINC01792,0,0,0,0
ENSG00000273975,Metazoa_SRP,0,0,0,0
ENSG00000232719,AC007272.1,11,11,0,2
ENSG00000273209,AC069148.1,0,0,0,0
ENSG00000242696,RN7SL40P,4,1,0,0
ENSG00000273456,AC064836.3,1,0,0,0
ENSG00000264041,RN7SL670P,47,33,3,8
ENSG00000234714,AC009965.1,0,0,0,0
ENSG00000252485,Vault,2,0,0,0
ENSG00000227946,AC007383.2,5,2,0,6
ENSG00000277502,uc_338,0,0,7,2
ENSG00000279220,GPR1-AS,20,15,4,1
ENSG00000260171,AC008269.2,5,1,0,0
ENSG00000229321,AC008269.1,0,0,0,0
ENSG00000234902,AC007879.3,0,0,0,0
ENSG00000240440,AC007879.4,0,0,0,0
ENSG00000224137,LINC01857,0,0,0,0
ENSG00000234308,LINC01878,0,1,0,0
ENSG00000270659,AC079610.2,0,0,0,0
ENSG00000196096,AC079610.1,0,5,1,3
ENSG00000237571,AC073284.1,0,1,0,0
ENSG00000234938,AC012668.2,15,7,0,2
ENSG00000237525,AC012668.3,0,0,0,0
ENSG00000235770,LINC00607,23,20,5,5
ENSG00000226276,AC093382.1,1,2,0,5
ENSG00000260804,LINC01963,0,1,0,13
ENSG00000232485,AC098820.1,0,0,0,0
ENSG00000225794,AC073321.1,0,0,0,0
ENSG00000236295,AC007557.3,4,0,0,1
ENSG00000225062,CATIP-AS1,0,0,0,7
ENSG00000222714,RN7SKP38,0,0,0,0
ENSG00000272555,AC009974.1,1,0,10,11
ENSG00000272644,AC097468.3,2,0,0,10
ENSG00000240317,RN7SL764P,0,0,0,0
ENSG00000267919,AC009955.2,0,0,0,0
ENSG00000227308,AC009502.1,41,30,8,3
ENSG00000234446,AC068489.1,1,2,0,0
ENSG00000267034,AC010980.2,0,0,0,0
ENSG00000231189,AC013448.1,13,20,7,4
ENSG00000235070,AC062015.1,0,0,0,0
ENSG00000272622,AC010735.2,0,0,0,0
ENSG00000232023,LINC01807,0,0,0,0
ENSG00000253006,RN7SKP283,0,0,0,1
ENSG00000199400,RNY4P19,0,0,0,0
ENSG00000243650,RN7SL834P,7,9,1,0
ENSG00000226125,LINC01907,26,19,1,3
ENSG00000238062,SPATA3-AS1,0,0,0,0
ENSG00000224376,AC017104.1,0,0,0,0
ENSG00000233538,AC017104.3,7,8,1,5
ENSG00000181798,LINC00471,4,0,0,0
ENSG00000239202,RN7SL499P,1,1,0,0
ENSG00000237087,AC068134.2,0,0,0,0
ENSG00000244384,RN7SL359P,0,0,0,2
ENSG00000222001,AC106876.1,12,6,11,12
ENSG00000263941,RN7SL32P,10,13,0,1
ENSG00000261298,AC122134.1,0,0,0,0
ENSG00000231682,LINC01891,0,0,0,0
ENSG00000235726,AC010148.1,13,15,0,2
ENSG00000264676,RN7SL204P,16,6,2,2
ENSG00000224844,AC107079.1,0,0,0,0
ENSG00000186235,AC016757.1,1,0,4,3
ENSG00000225057,AC012485.1,9,7,3,5
ENSG00000232306,AC012485.2,0,0,0,0
ENSG00000225493,LINC01107,0,0,0,0
ENSG00000227744,LINC01940,5,2,0,1
ENSG00000220256,AC093802.1,21,17,1,4
ENSG00000227479,AC124861.1,0,0,0,0
ENSG00000218416,PP14571,2,2,3,0
ENSG00000219159,AC011298.1,0,0,0,0
ENSG00000233392,AC104809.2,2,1,0,2
ENSG00000273113,AC133528.1,0,0,0,9
ENSG00000235151,AC131097.4,2,3,0,0
ENSG00000233806,LINC01237,4,3,0,0
ENSG00000216921,AC131097.2,0,0,0,0
ENSG00000237940,LINC01238,14,8,0,3
ENSG00000226423,AC093642.1,1,0,0,0
ENSG00000232002,LINC01880,0,0,0,0
ENSG00000224957,LINC01266,1,1,0,2
ENSG00000235158,AC087430.1,1,1,0,0
ENSG00000225044,AC018814.1,0,1,0,0
ENSG00000227588,CNTN4-AS2,0,0,0,0
ENSG00000223727,AC034195.1,1,4,0,2
ENSG00000235947,EGOT,0,0,0,0
ENSG00000241227,RN7SL553P,0,0,0,0
ENSG00000189229,AC069277.1,5,5,5,6
ENSG00000226258,GRM7-AS3,0,0,0,0
ENSG00000228351,AC018832.1,0,0,0,0
ENSG00000231401,AC023481.1,0,0,0,0
ENSG00000224884,AC034187.1,7,4,0,0
ENSG00000206567,AC022007.1,17,17,2,4
ENSG00000276678,GHRLOS,0,0,0,0
ENSG00000263988,RN7SL147P,1,0,0,0
ENSG00000274514,Metazoa_SRP,24,17,2,6
ENSG00000232746,LINC02022,0,0,0,1
ENSG00000255021,AC093496.1,3,3,0,3
ENSG00000260902,LINC02011,0,0,0,0
ENSG00000241064,RN7SL110P,2,0,2,0
ENSG00000263740,RN7SL4P,162,165,39,42
ENSG00000274840,AC132807.2,0,0,0,0
ENSG00000228956,SATB1-AS1,0,0,0,0
ENSG00000231304,SGO1-AS1,3,9,1,2
ENSG00000261734,AC116096.1,0,0,0,0
ENSG00000206728,Y_RNA,0,0,0,0
ENSG00000224074,LINC00691,0,2,0,0
ENSG00000228791,THRB-AS1,59,45,0,14
ENSG00000272554,AC012087.1,0,0,0,6
ENSG00000237838,AC092422.1,0,0,10,0
ENSG00000275227,uc_338,8,10,0,0
ENSG00000230891,LINC00692,2,0,0,0
ENSG00000272282,LINC02084,0,0,0,0
ENSG00000225548,LINC01980,5,4,0,2
ENSG00000229243,LINC01981,0,0,0,0
ENSG00000235493,LINC01967,33,47,7,6
ENSG00000227260,LINC01985,1,0,0,0
ENSG00000275090,RN7SL296P,1,1,0,1
ENSG00000271324,AC112220.3,0,0,0,3
ENSG00000271643,AC112220.4,5,2,2,0
ENSG00000271020,AC112220.2,0,0,0,0
ENSG00000236452,AC123023.1,2,2,0,0
ENSG00000201315,RN7SKP227,0,0,0,0
ENSG00000279727,LINC02033,0,0,0,0
ENSG00000272334,AC011816.2,0,0,0,0
ENSG00000198590,C3orf35,26,18,2,2
ENSG00000235257,ITGA9-AS1,29,32,3,12
ENSG00000200579,Y_RNA,0,0,0,0
ENSG00000201965,Y_RNA,0,0,0,0
ENSG00000207512,Y_RNA,0,0,0,0
ENSG00000214305,Metazoa_SRP,31,26,3,4
ENSG00000280739,EIF1B-AS1,5,1,41,3
ENSG00000265327,RN7SL411P,0,1,0,0
ENSG00000231873,AC099560.1,2,1,0,0
ENSG00000273328,AC099329.2,56,47,0,5
ENSG00000241939,RN7SL517P,7,4,0,0
ENSG00000261786,AC006058.1,0,0,0,0
ENSG00000225873,LINC00694,0,0,0,0
ENSG00000272077,AC124045.1,0,0,0,0
ENSG00000244357,RN7SL145P,10,7,1,1
ENSG00000244732,RN7SL870P,1,0,0,0
ENSG00000274420,uc_338,0,0,0,0
ENSG00000199591,Y_RNA,0,0,0,0
ENSG00000265078,RN7SL664P,1,0,0,0
ENSG00000199476,Y_RNA,0,0,0,0
ENSG00000277483,RN7SL321P,0,0,0,0
ENSG00000271973,AC141002.1,0,0,0,0
ENSG00000273211,AC137630.4,1,7,0,9
ENSG00000225399,AC121247.1,9,6,1,1
ENSG00000199546,Y_RNA,0,0,0,0
ENSG00000226913,BSN-AS2,19,27,3,4
ENSG00000264706,RN7SL217P,0,0,0,1
ENSG00000230454,U73166.1,18,25,3,2
ENSG00000273356,LINC02019,12,6,0,0
ENSG00000272762,AC115284.1,44,31,29,11
ENSG00000242797,GLYCTK-AS1,220,186,39,111
ENSG00000274967,Y_RNA,0,0,0,1
ENSG00000241933,AC114480.1,13,19,0,4
ENSG00000273493,AC098479.1,0,0,0,0
ENSG00000272360,AC116036.2,0,0,0,3
ENSG00000243295,AC114400.1,0,1,0,0
ENSG00000277592,Metazoa_SRP,10,5,1,1
ENSG00000241472,PTPRG-AS1,33,30,28,7
ENSG00000244342,LINC00698,0,0,0,0
ENSG00000271843,AC012557.1,0,4,0,0
ENSG00000243149,LINC02040,0,0,2,0
ENSG00000202071,Y_RNA,4,8,1,3
ENSG00000241884,AC114401.1,1,1,0,0
ENSG00000241316,SUCLG2-AS1,15,22,29,4
ENSG00000240405,SAMMSON,18,13,0,3
ENSG00000270562,AC097634.1,0,0,0,0
ENSG00000243083,LINC00870,0,0,0,1
ENSG00000242618,AC112219.1,0,0,0,0
ENSG00000260670,AC134508.1,0,2,0,0
ENSG00000276890,Metazoa_SRP,19,16,1,2
ENSG00000272690,LINC02018,11,15,1,2
ENSG00000272710,AC133041.1,0,0,0,0
ENSG00000242516,LINC00960,0,0,0,0
ENSG00000243957,RN7SL647P,4,1,0,0
ENSG00000240241,AC108752.1,0,0,0,0
ENSG00000240964,RN7SL751P,0,0,0,0
ENSG00000242828,AC068756.1,0,0,0,0
ENSG00000242781,LINC02050,0,0,0,0
ENSG00000243694,LINC02027,68,78,28,62
ENSG00000241593,AC099542.1,3,0,1,2
ENSG00000239440,LINC02008,1,0,0,0
ENSG00000242641,LINC00971,14,9,0,2
ENSG00000242339,LINC02025,1,0,0,0
ENSG00000281392,LINC00506,1865,1776,152,313
ENSG00000239572,AC117513.1,0,0,0,0
ENSG00000201339,Y_RNA,0,0,0,0
ENSG00000239589,LINC00879,0,0,0,0
ENSG00000240476,LINC00973,0,0,0,0
ENSG00000244464,AC107029.2,0,1,0,0
ENSG00000273374,AC069222.1,12,9,1,1
ENSG00000201511,Y_RNA,1,0,1,2
ENSG00000201121,RNY1P12,0,0,0,0
ENSG00000214407,LINC02085,0,0,0,9
ENSG00000241280,AC106712.1,0,0,0,9
ENSG00000241754,AC108748.1,0,0,0,0
ENSG00000242759,LINC00882,24,24,2,2
ENSG00000243701,DUBR,1,1,1,1
ENSG00000239828,AC063944.1,0,0,0,0
ENSG00000272597,AC063944.3,1,0,0,0
ENSG00000273125,LINC01990,2,1,0,0
ENSG00000241469,LINC00635,2,2,0,3
ENSG00000271856,LINC01215,0,0,0,0
ENSG00000241224,FLJ22763,110,128,68,152
ENSG00000261364,AC063923.2,10,12,1,2
ENSG00000214381,LINC00488,6,7,1,0
ENSG00000277635,Metazoa_SRP,19,17,2,7
ENSG00000228980,LINC01205,11,15,7,2
ENSG00000206532,AC117402.1,0,2,0,0
ENSG00000239311,AC092916.1,0,0,0,0
ENSG00000239482,AC112487.1,12,18,1,2
ENSG00000243081,AC092894.1,20,16,2,2
ENSG00000240893,LINC02042,12,16,0,0
ENSG00000241219,AC078785.2,1,2,0,2
ENSG00000243795,LINC02044,11,6,0,0
ENSG00000241529,RN7SL767P,1,1,1,1
ENSG00000242659,AC108693.2,9,3,5,2
ENSG00000242290,ZBTB20-AS5,11,10,0,16
ENSG00000241295,ZBTB20-AS2,38,31,4,5
ENSG00000239946,ZBTB20-AS3,0,0,0,3
ENSG00000242767,ZBTB20-AS4,21,21,0,1
ENSG00000243359,RN7SL815P,0,1,0,0
ENSG00000241156,RN7SL582P,10,18,1,3
ENSG00000239268,AC092691.1,0,0,0,0
ENSG00000241213,LINC02024,17,11,1,4
ENSG00000243276,AC068633.1,0,0,0,0
ENSG00000272662,AC073352.1,0,2,0,0
ENSG00000242622,AC092910.3,8,9,1,5
ENSG00000244139,RN7SL397P,0,1,0,0
ENSG00000243544,RN7SL172P,0,0,0,11
ENSG00000273033,LINC02035,11,6,4,6
ENSG00000273454,AC112503.2,0,0,0,0
ENSG00000276626,7SK,3,4,0,0
ENSG00000201800,Y_RNA,0,0,0,0
ENSG00000252965,Y_RNA,1,1,1,0
ENSG00000272840,AC092902.3,0,0,0,0
ENSG00000241288,AC092902.2,53,58,12,22
ENSG00000248787,AC092903.2,15,16,3,2
ENSG00000250934,AC016924.1,0,0,0,0
ENSG00000251448,AC063919.1,0,0,0,0
ENSG00000244215,LINC02016,1,1,0,0
ENSG00000198685,LINC01565,1,6,1,1
ENSG00000277250,Metazoa_SRP,7,8,1,1
ENSG00000244232,RN7SL698P,0,0,0,0
ENSG00000261159,AC112484.4,0,0,0,12
ENSG00000273437,AC108673.3,0,0,9,1
ENSG00000239437,RN7SL752P,23,24,6,3
ENSG00000202412,RNY3P13,0,0,0,0
ENSG00000248243,LINC02014,0,0,0,1
ENSG00000249846,LINC02021,47,39,3,11
ENSG00000250608,AC010210.1,7,9,0,0
ENSG00000240006,LINC02004,0,0,4,3
ENSG00000260633,AC010207.1,0,0,0,0
ENSG00000232416,BPESC1,0,2,0,0
ENSG00000201600,RN7SKP124,0,0,0,0
ENSG00000244692,RN7SL724P,21,24,0,0
ENSG00000261763,AC110716.2,8,13,1,0
ENSG00000261826,AC121333.1,11,9,10,5
ENSG00000199319,RN7SKP25,0,0,0,0
ENSG00000268129,AC026304.1,0,2,0,6
ENSG00000239922,AC092958.1,0,4,0,0
ENSG00000242440,LINC02046,1,1,0,0
ENSG00000243885,AC108751.4,2,2,0,0
ENSG00000242791,AC117395.3,0,0,0,1
ENSG00000243321,LINC01998,1,0,0,0
ENSG00000243550,LINC01214,0,0,0,0
ENSG00000214237,MINDY4B,0,0,0,0
ENSG00000239941,AC108718.1,0,1,1,1
ENSG00000201217,Y_RNA,0,0,0,2
ENSG00000265813,RN7SL300P,4,1,0,0
ENSG00000241220,AC078788.1,16,9,0,0
ENSG00000241912,AC078788.2,0,1,0,0
ENSG00000238755,LINC02006,12,14,5,3
ENSG00000243486,AC068985.1,0,0,0,0
ENSG00000243069,ARHGEF26-AS1,77,85,22,30
ENSG00000240045,AC104831.1,1,10,0,0
ENSG00000240875,LINC00886,12,7,0,0
ENSG00000243629,LINC00880,0,0,1,0
ENSG00000241544,LINC02029,0,0,0,0
ENSG00000241135,LINC00881,0,0,0,0
ENSG00000201778,Y_RNA,0,0,0,0
ENSG00000243176,AC092944.1,0,0,0,1
ENSG00000272087,AC080013.4,0,0,0,2
ENSG00000272440,AC080013.6,0,1,4,2
ENSG00000240567,LINC02067,6,10,39,9
ENSG00000269888,AC112491.1,43,34,163,71
ENSG00000241168,AC128685.1,48,64,11,22
ENSG00000241369,LINC01192,2,3,2,0
ENSG00000240792,AC079910.1,1,0,0,0
ENSG00000239205,LINC02023,9,7,0,1
ENSG00000244128,LINC01322,0,0,0,0
ENSG00000241882,AC124893.1,5,5,0,0
ENSG00000242268,LINC02082,0,1,0,0
ENSG00000270141,TERC,9,3,1,1
ENSG00000277925,Telomerase-vert,9,3,1,1
ENSG00000240497,AC092919.1,0,0,0,0
ENSG00000234717,TMEM212-AS1,2,0,0,1
ENSG00000243398,RN7SL141P,21,26,0,3
ENSG00000223387,LINC02068,1,0,0,6
ENSG00000237473,AC068759.1,1,1,0,1
ENSG00000260217,AC104640.1,0,0,0,0
ENSG00000228308,LINC01209,25,20,5,5
ENSG00000201343,Y_RNA,9,9,0,1
ENSG00000203645,LINC00501,18,15,5,1
ENSG00000226782,AC117465.1,5,8,0,0
ENSG00000236385,AC026355.2,4,2,0,2
ENSG00000228561,AC026355.1,0,0,0,0
ENSG00000231574,LINC02015,3,8,0,11
ENSG00000225790,AC007953.1,0,0,0,4
ENSG00000270321,AC007953.2,0,0,0,0
ENSG00000229102,AC076966.1,1,0,0,0
ENSG00000260743,AC007823.1,4,1,0,0
ENSG00000270178,AC007687.1,0,0,0,0
ENSG00000239774,AC125618.1,3,7,0,2
ENSG00000242811,RN7SL229P,0,0,0,0
ENSG00000278026,SOX2OT_exon4,0,0,0,1
ENSG00000266317,RN7SL703P,1,1,0,0
ENSG00000242512,LINC01206,6,7,0,0
ENSG00000238837,LINC02031,11,6,1,2
ENSG00000260377,AC083801.2,2,4,0,0
ENSG00000273181,AC131235.4,0,0,0,0
ENSG00000272970,AC107294.2,0,0,0,0
ENSG00000273403,AC107294.3,0,0,0,0
ENSG00000272922,AC107294.1,0,0,0,0
ENSG00000229433,LINC02069,15,10,0,1
ENSG00000277118,Metazoa_SRP,7,7,0,1
ENSG00000234548,LINC02020,0,0,0,0
ENSG00000275696,Metazoa_SRP,14,5,0,3
ENSG00000232233,LINC02043,151,125,30,72
ENSG00000228952,LINC02041,0,0,0,0
ENSG00000223401,AC072022.1,5,9,8,7
ENSG00000225058,AC092941.1,0,0,0,0
ENSG00000236412,AC092941.2,0,0,0,0
ENSG00000234076,TPRG1-AS1,3,2,135,130
ENSG00000232353,AC026320.1,6,5,0,1
ENSG00000222583,RN7SKP222,0,0,0,0
ENSG00000207370,Y_RNA,0,0,0,0
ENSG00000229155,LINC02038,0,0,0,0
ENSG00000214146,LINC02026,0,0,0,1
ENSG00000230102,LINC02028,0,0,4,5
ENSG00000238097,LINC02037,0,2,24,9
ENSG00000228271,LINC02048,0,0,0,0
ENSG00000214145,LINC00887,39,42,5,9
ENSG00000272707,AC046143.2,14,13,0,2
ENSG00000237222,LINC01968,0,2,0,0
ENSG00000230401,LINC01972,17,11,3,2
ENSG00000244314,RN7SL36P,0,0,0,0
ENSG00000207368,Y_RNA,0,0,0,0
ENSG00000265882,RN7SL73P,15,18,2,2
ENSG00000229178,AC233280.1,0,5,1,1
ENSG00000242086,LINC00969,505,508,150,102
ENSG00000273009,AC124944.3,0,0,0,0
ENSG00000260261,AC024937.3,3,2,2,3
ENSG00000224652,LINC00885,0,0,0,7
ENSG00000241868,RN7SL434P,0,0,0,0
ENSG00000243339,RN7SL738P,0,0,0,0
ENSG00000229912,AC128709.1,0,0,0,0
ENSG00000272989,LINC02012,25,38,2,7
ENSG00000273308,AC024560.3,0,0,0,0
ENSG00000236833,AC024560.1,13,12,6,0
ENSG00000273375,AC055764.2,0,0,0,0
ENSG00000272885,AC092574.1,0,0,0,0
ENSG00000272783,AC147067.2,0,0,0,2
ENSG00000244459,AC147067.1,0,0,0,0
ENSG00000207009,Y_RNA,0,0,0,0
ENSG00000270195,AC016773.1,0,0,0,0
ENSG00000239247,RN7SL589P,19,13,0,0
ENSG00000206113,CFAP99,0,0,0,0
ENSG00000270090,AL590235.2,0,3,0,0
ENSG00000250986,AC141928.1,0,0,0,0
ENSG00000253917,AC226119.1,0,0,1,0
ENSG00000248516,AC105415.1,2,2,2,0
ENSG00000082929,LINC01587,0,0,0,0
ENSG00000251408,AC113615.2,10,10,0,1
ENSG00000251580,AC093323.3,6,7,1,14
ENSG00000170846,AC093323.1,18,20,13,45
ENSG00000246526,AC093323.2,31,28,0,0
ENSG00000202392,RN7SKP292,12,16,0,2
ENSG00000245468,LINC02447,18,15,0,3
ENSG00000200867,RN7SKP36,0,0,0,0
ENSG00000228919,AC097381.1,0,0,0,0
ENSG00000248986,AC104825.1,14,21,5,1
ENSG00000251615,AC104825.3,0,0,0,6
ENSG00000205959,AC105345.1,27,36,0,3
ENSG00000203436,Metazoa_SRP,5,5,1,0
ENSG00000251152,AC025539.1,6,6,2,5
ENSG00000249631,AC005699.1,0,0,0,0
ENSG00000248300,LINC02360,0,0,0,0
ENSG00000251210,LINC02270,2,0,0,0
ENSG00000250371,AC007370.2,0,0,0,0
ENSG00000250098,AC007370.1,2,0,0,0
ENSG00000250634,LINC01182,0,8,0,4
ENSG00000250497,AC007126.1,23,15,6,8
ENSG00000251679,AC073848.1,0,0,0,0
ENSG00000248360,LINC00504,1963,1885,165,326
ENSG00000247624,CPEB2-AS1,0,0,0,0
ENSG00000251048,AC093871.1,2,6,0,3
ENSG00000248238,LINC02438,0,1,0,0
ENSG00000248515,AC024230.1,1,0,0,0
ENSG00000280650,KCNIP4-IT1,0,3,1,0
ENSG00000248837,AC097512.1,24,25,2,2
ENSG00000251292,ERVH-1,1,3,0,3
ENSG00000243005,RN7SL16P,0,1,0,0
ENSG00000261121,LINC02473,13,9,1,3
ENSG00000271172,AC104662.1,2,3,0,0
ENSG00000251009,AC133961.1,0,0,0,0
ENSG00000249699,LINC02261,26,28,5,12
ENSG00000250038,AC109588.1,0,1,0,0
ENSG00000249228,AC068944.1,0,0,1,2
ENSG00000248176,AC109349.1,0,0,0,0
ENSG00000251434,AC104071.1,13,10,1,0
ENSG00000251129,AC112251.1,0,0,6,0
ENSG00000250954,AC016687.3,0,0,0,0
ENSG00000250723,AC016687.2,0,0,0,0
ENSG00000248685,AC110790.1,2,0,0,9
ENSG00000248215,AC079239.1,1,1,0,0
ENSG00000261761,AL136537.2,0,0,0,0
ENSG00000248227,AC024023.1,0,0,0,0
ENSG00000249667,LINC01259,10,15,0,1
ENSG00000231160,KLF3-AS1,46,35,5,9
ENSG00000271958,AC021860.1,1,0,0,0
ENSG00000249685,AC079921.2,0,1,0,0
ENSG00000238797,Y_RNA,2,3,0,0
ENSG00000255458,AC108471.2,27,24,4,6
ENSG00000243260,RN7SL558P,2,1,0,0
ENSG00000245870,LINC00682,0,3,0,0
ENSG00000272862,AC106052.1,0,0,0,0
ENSG00000248939,AC111198.1,0,0,0,0
ENSG00000251350,LINC02475,0,1,0,1
ENSG00000259959,AC107068.1,0,0,15,0
ENSG00000272576,AC027271.1,0,0,9,0
ENSG00000248866,USP46-AS1,0,0,0,0
ENSG00000226950,DANCR,69,62,314,132
ENSG00000272650,AC110792.4,0,0,0,0
ENSG00000250456,LINC02260,1,2,0,0
ENSG00000244034,RN7SL424P,1,1,0,0
ENSG00000249700,SRD5A3-AS1,49,28,1,8
ENSG00000239040,Y_RNA,0,0,0,1
ENSG00000238585,Y_RNA,0,0,0,1
ENSG00000223305,RN7SKP30,11,13,0,0
ENSG00000269921,AC068620.2,0,0,0,0
ENSG00000270147,AC068620.3,0,0,0,2
ENSG00000240545,RN7SL492P,0,0,0,0
ENSG00000265894,RN7SL357P,1,0,0,0
ENSG00000278226,Metazoa_SRP,6,6,2,2
ENSG00000269949,AC069307.1,0,1,0,0
ENSG00000251459,AC013724.1,2,2,0,0
ENSG00000251339,AC017091.1,67,54,8,12
ENSG00000249392,AC096588.1,8,2,0,1
ENSG00000249892,AC093857.1,5,4,0,1
ENSG00000240152,LINC02271,29,26,2,1
ENSG00000205682,AC020741.1,55,34,2,4
ENSG00000250846,EPHA5-AS1,0,0,0,0
ENSG00000251527,AC097110.1,2,1,0,0
ENSG00000249413,AC116049.2,4,0,0,0
ENSG00000250075,AC104806.2,1,2,0,1
ENSG00000272626,AC021146.12,0,0,0,0
ENSG00000250436,AC074250.2,3,3,2,10
ENSG00000260265,AC110760.4,0,0,0,0
ENSG00000251185,AC025244.1,1,1,0,1
ENSG00000250735,AC096759.2,1,1,1,0
ENSG00000200998,Y_RNA,0,0,0,1
ENSG00000251442,LINC01094,0,5,0,1
ENSG00000242175,RN7SL127P,1,0,0,0
ENSG00000250334,LINC00989,0,1,0,2
ENSG00000248408,LINC02469,19,9,2,11
ENSG00000273156,AC124016.2,0,0,0,0
ENSG00000231782,LINC00575,1,0,0,0
ENSG00000199530,Y_RNA,4,2,0,0
ENSG00000250057,AC114781.2,0,0,1,2
ENSG00000249171,AC021192.1,0,1,0,0
ENSG00000250546,AC079160.1,1,4,0,0
ENSG00000239466,RN7SL552P,15,8,0,0
