Ensembl,Healthy_1,Healthy_2,Healthy_3,Healthy_4
ENSG00000100316,1474,1329,4911,1943
ENSG00000100321,0,1,6,21
ENSG00000100324,61,57,3,57
ENSG00000128268,0,0,0,0
ENSG00000100335,107,94,82,131
ENSG00000128272,673,690,1685,984
ENSG00000187051,294,253,385,230
ENSG00000100346,0,0,0,0
ENSG00000176177,0,0,0,0
ENSG00000100351,0,0,0,1
ENSG00000133477,53,52,6,31
ENSG00000100354,392,359,190,261
ENSG00000239900,153,142,132,113
ENSG00000100359,146,131,95,67
ENSG00000196588,106,90,86,57
ENSG00000128285,5,1,3,17
ENSG00000100372,18,15,78,27
ENSG00000100380,858,774,816,758
ENSG00000196236,198,210,60,74
ENSG00000172404,3,4,5,5
ENSG00000100387,98,90,432,231
ENSG00000100393,227,234,180,189
ENSG00000100395,21,27,34,25
ENSG00000100399,0,0,5,2
ENSG00000100401,577,491,309,175
ENSG00000100403,270,223,28,67
ENSG00000167074,34,33,20,44
ENSG00000183864,278,229,120,156
ENSG00000100410,80,71,39,53
ENSG00000100412,212,179,297,147
ENSG00000100413,164,120,261,178
ENSG00000172346,24,25,44,27
ENSG00000100417,173,149,207,125
ENSG00000100418,358,267,508,231
ENSG00000196419,332,338,811,325
ENSG00000100138,490,438,615,278
ENSG00000184208,12,17,2,18
ENSG00000167077,7,9,0,6
ENSG00000100147,0,0,0,6
ENSG00000198911,303,304,259,213
ENSG00000234965,0,0,0,0
ENSG00000159958,30,29,9,6
ENSG00000100162,1,0,0,18
ENSG00000100167,0,1,0,0
ENSG00000183066,23,24,7,16
ENSG00000198951,16,14,53,159
ENSG00000177096,2,1,0,1
ENSG00000183172,147,114,219,172
ENSG00000184983,104,94,423,343
ENSG00000100197,676,585,758,919
ENSG00000100207,34,31,56,18
ENSG00000235568,16,22,124,32
ENSG00000189306,50,43,116,98
ENSG00000183569,6,7,1,2
ENSG00000100227,252,224,109,84
ENSG00000100243,737,663,929,524
ENSG00000249222,20,10,17,16
ENSG00000128274,0,0,9,0
ENSG00000242247,119,121,363,123
ENSG00000100266,118,106,163,79
ENSG00000100271,0,0,32,9
ENSG00000100290,3,7,0,1
ENSG00000100294,44,44,56,69
ENSG00000100300,128,99,333,186
ENSG00000100304,128,121,76,134
ENSG00000159307,51,49,4,23
ENSG00000186732,69,60,35,18
ENSG00000186976,14,18,2,4
ENSG00000130540,0,0,0,0
ENSG00000100341,2,2,0,0
ENSG00000100344,307,288,67,216
ENSG00000100347,182,156,120,60
ENSG00000188677,99,105,73,27
ENSG00000138964,30,25,10,10
ENSG00000138944,1,3,0,3
ENSG00000188636,9,2,10,22
ENSG00000186654,131,105,132,95
ENSG00000248405,11,7,49,16
ENSG00000241484,13,17,2,6
ENSG00000093000,109,109,166,100
ENSG00000100364,89,102,106,114
ENSG00000100373,0,0,0,0
ENSG00000100376,34,22,37,7
ENSG00000077935,0,0,7,0
ENSG00000128408,0,0,0,0
ENSG00000077942,16,26,53,22
ENSG00000130638,173,175,484,305
ENSG00000188064,21,15,1,6
ENSG00000182257,10,14,4,6
ENSG00000186951,669,583,332,345
ENSG00000205643,82,73,29,33
ENSG00000130943,0,0,0,6
ENSG00000075234,679,582,368,507
ENSG00000075218,16,10,15,7
ENSG00000100416,126,127,10,58
ENSG00000075275,0,0,5,23
ENSG00000075240,17,19,116,28
ENSG00000100422,174,123,53,94
ENSG00000054611,229,173,57,49
ENSG00000219438,0,0,0,0
ENSG00000100425,49,47,113,60
ENSG00000100426,30,33,15,19
ENSG00000182858,163,153,60,107
ENSG00000184164,93,79,323,103
ENSG00000198355,141,129,428,143
ENSG00000188263,0,0,0,0
ENSG00000100427,0,0,0,0
ENSG00000073146,10,9,1,2
ENSG00000073150,66,75,18,24
ENSG00000170638,191,139,35,65
ENSG00000073169,222,203,72,119
ENSG00000128159,274,252,27,40
ENSG00000100429,48,43,2,19
ENSG00000188130,60,55,21,21
ENSG00000185386,0,0,1,0
ENSG00000196576,549,504,399,255
ENSG00000205593,80,82,7,5
ENSG00000100239,454,439,230,217
ENSG00000100241,27,23,42,52
ENSG00000128165,11,14,13,10
ENSG00000100253,13,6,4,8
ENSG00000100258,72,78,80,130
ENSG00000025770,124,105,84,33
ENSG00000130489,288,245,185,159
ENSG00000025708,83,57,809,230
ENSG00000177989,31,28,90,89
ENSG00000130487,0,0,0,0
ENSG00000217442,0,0,0,3
ENSG00000205560,160,145,24,15
ENSG00000254413,229,219,80,127
ENSG00000100288,76,78,57,122
ENSG00000008735,25,26,5,4
ENSG00000100299,138,106,197,253
ENSG00000100312,0,0,0,0
ENSG00000079974,99,88,17,42
ENSG00000279493,0,0,0,1
ENSG00000277117,1,2,0,4
ENSG00000280071,262,229,281,227
ENSG00000276612,237,205,262,211
ENSG00000275464,8,8,63,6
ENSG00000280433,15,20,46,24
ENSG00000275993,63,55,54,0
ENSG00000274276,653,601,436,446
ENSG00000275895,75,56,99,63
ENSG00000276076,4,3,0,7
ENSG00000273590,13,9,40,35
ENSG00000276289,2,0,0,1
ENSG00000274391,0,0,0,0
ENSG00000166351,0,0,0,0
ENSG00000188992,0,0,0,0
ENSG00000185272,0,0,0,0
ENSG00000155304,21,16,166,63
ENSG00000155307,11,7,64,6
ENSG00000180530,376,309,211,181
ENSG00000155313,33,37,121,74
ENSG00000154639,69,110,262,246
ENSG00000154640,13,10,40,25
ENSG00000154642,15,13,51,10
ENSG00000154645,0,0,0,0
ENSG00000154646,0,0,0,0
ENSG00000154654,1,1,0,0
ENSG00000154719,56,41,108,29
ENSG00000154721,14,24,2,17
ENSG00000154723,376,400,1017,805
ENSG00000154727,83,79,153,76
ENSG00000142192,213,182,763,337
ENSG00000166265,1,5,166,8
ENSG00000154734,54,55,332,27
ENSG00000154736,14,11,43,14
ENSG00000156239,16,18,43,21
ENSG00000198862,84,82,106,70
ENSG00000156253,30,24,148,80
ENSG00000156256,277,301,278,188
ENSG00000156261,329,295,626,181
ENSG00000156265,12,5,39,20
ENSG00000156273,220,211,49,115
ENSG00000171189,5,4,3,5
ENSG00000184351,0,0,0,0
ENSG00000244025,0,0,0,0
ENSG00000186977,0,0,0,0
ENSG00000206106,0,0,0,0
ENSG00000206105,0,0,0,0
ENSG00000184032,0,0,0,0
ENSG00000156299,177,199,24,16
ENSG00000142168,3682,3430,3694,4851
ENSG00000156304,96,72,127,113
ENSG00000142149,37,27,2,20
ENSG00000159055,0,0,10,13
ENSG00000170262,0,0,22,2
ENSG00000142207,35,36,151,20
ENSG00000166979,10,2,8,2
ENSG00000242220,59,49,0,13
ENSG00000265590,20,23,75,55
ENSG00000159079,15,20,131,91
ENSG00000159082,1,0,16,40
ENSG00000159086,180,190,26,40
ENSG00000205929,73,60,6,14
ENSG00000184221,0,0,0,0
ENSG00000159110,27,30,227,52
ENSG00000249624,8,7,115,31
ENSG00000243646,44,51,201,154
ENSG00000142166,309,301,683,326
ENSG00000159128,87,91,214,92
ENSG00000142188,159,143,447,195
ENSG00000177692,118,106,44,35
ENSG00000159131,44,31,221,40
ENSG00000159140,1134,988,750,528
ENSG00000159147,28,24,183,59
ENSG00000249209,361,299,593,232
ENSG00000205758,85,77,66,75
ENSG00000205726,549,479,160,251
ENSG00000241837,527,429,876,375
ENSG00000243927,109,90,186,271
ENSG00000198743,105,75,74,106
ENSG00000159197,0,0,0,0
ENSG00000205670,12,9,25,39
ENSG00000222018,0,0,0,0
ENSG00000180509,13,9,0,5
ENSG00000159200,63,53,62,194
ENSG00000159212,0,0,27,2
ENSG00000159216,23,33,41,6
ENSG00000185917,51,43,8,5
ENSG00000159228,1348,1227,830,864
ENSG00000159231,11,2,4,0
ENSG00000142197,70,69,23,40
ENSG00000159256,242,212,30,76
ENSG00000159259,43,46,14,14
ENSG00000159261,6,1,0,23
ENSG00000159263,12,5,3,4
ENSG00000159267,60,53,107,81
ENSG00000183145,8,16,9,6
ENSG00000185808,154,145,180,121
ENSG00000182670,490,458,455,488
ENSG00000157538,134,131,83,110
ENSG00000157540,78,83,234,143
ENSG00000157542,39,32,4,11
ENSG00000184029,0,0,0,0
ENSG00000198054,0,0,0,0
ENSG00000157551,44,61,10,26
ENSG00000157554,46,49,121,44
ENSG00000157557,257,248,806,194
ENSG00000183527,145,126,215,78
ENSG00000185658,343,330,187,121
ENSG00000205581,229,199,342,200
ENSG00000182093,107,92,114,43
ENSG00000157578,17,18,2,6
ENSG00000185437,0,0,0,3
ENSG00000183778,4,3,0,7
ENSG00000183067,0,0,2,0
ENSG00000183036,0,0,0,0
ENSG00000171587,0,0,0,0
ENSG00000182240,32,36,57,27
ENSG00000183844,0,3,0,10
ENSG00000183486,33,37,8,9
ENSG00000157601,27,20,61,118
ENSG00000184012,59,68,107,40
ENSG00000183421,119,126,72,56
ENSG00000141956,16,19,10,9
ENSG00000157617,25,26,83,88
ENSG00000173276,35,33,22,38
ENSG00000177398,0,0,0,0
ENSG00000160179,31,32,18,17
ENSG00000160180,1,4,17,9
ENSG00000160181,5,12,18,10
ENSG00000160182,3,32,37,33
ENSG00000160183,11,6,1,7
ENSG00000160185,0,0,24,6
ENSG00000160188,0,0,0,0
ENSG00000160190,14,13,18,18
ENSG00000160191,31,17,24,12
ENSG00000160193,29,26,11,12
ENSG00000160194,231,264,264,157
ENSG00000160199,140,137,170,43
ENSG00000160200,653,598,443,463
ENSG00000160201,160,128,125,78
ENSG00000160202,7,4,0,8
ENSG00000142178,62,46,52,2
ENSG00000160207,0,0,9,0
ENSG00000234289,9,17,21,12
ENSG00000160208,48,52,106,34
ENSG00000160209,126,115,245,179
ENSG00000160213,205,206,881,489
ENSG00000160214,32,34,56,40
ENSG00000160216,157,170,248,172
ENSG00000160218,87,94,44,57
ENSG00000241945,8,4,60,4
ENSG00000160221,261,281,210,196
ENSG00000160223,48,38,2,22
ENSG00000142182,0,0,0,1
ENSG00000160224,5,7,1,1
ENSG00000141959,486,494,219,274
ENSG00000160226,70,56,79,47
ENSG00000142185,0,0,0,0
ENSG00000160233,95,88,5,67
ENSG00000175894,0,0,0,0
ENSG00000243489,0,0,5,0
ENSG00000205439,0,0,2,0
ENSG00000184787,238,240,289,171
ENSG00000184900,47,35,355,253
ENSG00000183255,217,210,760,160
ENSG00000160255,2,2,98,41
ENSG00000160256,61,57,38,22
ENSG00000197381,28,25,32,17
ENSG00000186866,17,22,21,13
ENSG00000182871,993,927,397,848
ENSG00000173638,412,407,250,551
ENSG00000183570,1,1,0,0
ENSG00000142156,25,25,227,133
ENSG00000142173,97,72,166,125
ENSG00000160282,2309,2050,380,815
ENSG00000160284,22,12,0,8
ENSG00000160285,951,897,330,1405
ENSG00000160294,582,549,315,366
ENSG00000182362,74,51,64,30
ENSG00000160298,10,9,1,5
ENSG00000160299,218,193,39,60
ENSG00000160305,193,158,42,119
ENSG00000160307,2,3,0,0
ENSG00000160310,31,36,123,154
ENSG00000198888,127380,117660,72703,83766
ENSG00000198763,141683,130689,70483,95347
ENSG00000198804,260167,238799,113503,72622
ENSG00000198712,137139,125579,98118,85273
ENSG00000228253,27957,23589,22600,18445
ENSG00000198899,184443,170879,122396,128466
ENSG00000198938,147537,136504,140050,117129
ENSG00000198840,21756,19576,9371,15053
ENSG00000212907,113659,105616,89264,59549
ENSG00000198886,353410,326128,260589,224093
ENSG00000198786,100546,92525,82376,62305
ENSG00000198695,42187,39140,38090,42319
ENSG00000198727,211874,195166,169708,127880
ENSG00000243485,0,0,0,0
ENSG00000237613,0,3,0,0
ENSG00000238009,21,23,15,6
ENSG00000239945,7,11,10,2
ENSG00000241860,60,66,6,18
ENSG00000241599,6,5,0,0
ENSG00000228463,52,60,20,7
ENSG00000236601,8,6,0,0
ENSG00000237094,14,10,18,12
ENSG00000235146,2,6,0,0
ENSG00000230021,2,5,2,1
ENSG00000237491,16,16,37,31
ENSG00000177757,0,0,0,0
ENSG00000228794,15,12,6,42
ENSG00000225880,2,2,0,9
ENSG00000230368,2,0,0,2
ENSG00000230699,12,8,1,1
ENSG00000241180,5,6,0,0
ENSG00000223764,0,0,5,0
ENSG00000272512,9,7,0,0
ENSG00000273443,0,2,0,0
ENSG00000272141,0,0,0,0
ENSG00000260179,3,2,0,1
ENSG00000230415,5,2,2,0
ENSG00000224870,59,51,137,144
ENSG00000264293,20,9,0,6
ENSG00000272455,38,29,15,33
ENSG00000225285,0,0,0,0
ENSG00000215014,30,30,1,9
ENSG00000268575,169,168,49,39
ENSG00000234396,0,0,0,0
ENSG00000272449,0,0,1,0
ENSG00000228037,0,0,0,0
ENSG00000231630,0,0,0,0
ENSG00000272235,0,0,0,0
ENSG00000272088,0,0,0,1
ENSG00000276189,0,0,0,0
ENSG00000266075,0,0,0,3
ENSG00000236423,25,20,1,7
ENSG00000233304,0,0,0,0
ENSG00000235054,0,0,0,0
ENSG00000231510,2,1,0,1
ENSG00000225077,1,1,0,13
ENSG00000228750,15,24,1,6
ENSG00000270171,2,2,0,0
ENSG00000270035,0,0,0,0
ENSG00000269978,0,0,0,0
ENSG00000200344,12,8,0,0
ENSG00000238290,2,4,0,1
ENSG00000227634,0,0,0,1
ENSG00000233645,0,0,1,0
ENSG00000222511,0,0,0,0
ENSG00000228423,6,4,0,0
ENSG00000265141,0,1,0,0
ENSG00000228526,0,0,0,0
ENSG00000234546,0,0,0,0
ENSG00000281937,0,0,0,0
ENSG00000235263,0,0,28,2
ENSG00000202415,1,0,0,0
ENSG00000264501,28,27,4,20
ENSG00000243267,0,0,0,5
ENSG00000235643,3,5,3,1
ENSG00000278852,0,0,3,0
ENSG00000275915,0,0,3,0
ENSG00000243539,0,0,0,0
ENSG00000229484,0,0,0,0
ENSG00000272482,0,0,8,0
ENSG00000204464,0,0,0,0
ENSG00000228140,51,50,4,9
ENSG00000226029,20,18,6,4
ENSG00000261135,0,1,15,6
ENSG00000224174,4,6,4,7
ENSG00000233421,0,0,0,0
ENSG00000271732,0,0,5,0
ENSG00000282143,1,1,0,0
ENSG00000279151,2,1,0,0
ENSG00000282740,4,1,1,0
ENSG00000228549,0,0,0,0
ENSG00000238142,15,10,19,30
ENSG00000272426,0,0,0,0
ENSG00000227066,0,0,0,1
ENSG00000236963,7,2,1,0
ENSG00000273610,2,0,0,0
ENSG00000278124,2,0,0,0
ENSG00000228397,0,0,0,0
ENSG00000218510,0,0,53,11
ENSG00000271840,0,0,0,0
ENSG00000261326,12,8,0,49
ENSG00000201405,0,0,0,0
ENSG00000271420,9,11,11,11
ENSG00000235052,0,0,0,0
ENSG00000230023,2,4,0,0
ENSG00000264443,2,1,2,1
ENSG00000272432,0,0,0,0
ENSG00000225643,0,0,0,0
ENSG00000236782,260,255,153,123
ENSG00000243905,0,0,0,0
ENSG00000241169,2,4,0,0
ENSG00000240750,1,0,0,0
ENSG00000271398,0,0,0,0
ENSG00000229388,0,2,0,0
ENSG00000270103,0,0,0,1
ENSG00000277958,2,3,0,0
ENSG00000277916,1,0,0,0
ENSG00000223382,0,0,0,0
ENSG00000266210,14,11,2,3
ENSG00000203620,48,28,2,4
ENSG00000269967,6,4,0,5
ENSG00000228634,23,14,13,2
ENSG00000276493,14,5,1,5
ENSG00000277617,0,3,0,0
ENSG00000263529,0,1,1,0
ENSG00000276645,23,18,0,2
ENSG00000222112,11,9,0,0
ENSG00000241014,2,3,14,3
ENSG00000240374,0,0,0,0
ENSG00000278702,17,17,4,3
ENSG00000271914,0,0,0,0
ENSG00000264592,9,12,1,1
ENSG00000277168,31,23,3,1
ENSG00000224592,10,11,2,0
ENSG00000273637,12,15,92,61
ENSG00000202222,21,11,5,2
ENSG00000237899,0,0,2,0
ENSG00000264582,0,1,0,0
ENSG00000235358,0,0,3,0
ENSG00000234917,0,0,0,0
ENSG00000274386,0,0,0,0
ENSG00000227533,0,1,0,0
ENSG00000230615,27,22,12,11
ENSG00000239560,0,3,0,0
ENSG00000281912,0,0,0,1
ENSG00000225506,12,18,2,2
ENSG00000223814,0,0,0,1
ENSG00000225028,0,0,0,0
ENSG00000226133,0,0,0,0
ENSG00000203356,31,27,0,4
ENSG00000264613,0,0,0,0
ENSG00000241745,4,7,0,1
ENSG00000239640,0,0,0,0
ENSG00000230138,3,1,1,0
ENSG00000199831,0,1,0,0
ENSG00000234810,15,14,5,9
ENSG00000235612,0,0,0,0
ENSG00000260971,0,0,0,2
ENSG00000223956,29,18,28,4
ENSG00000234807,0,0,0,0
ENSG00000232453,0,2,0,1
ENSG00000237352,0,0,0,0
ENSG00000270457,0,0,0,0
ENSG00000226476,3,3,0,1
ENSG00000231252,6,3,0,2
ENSG00000237853,3,1,0,1
ENSG00000271200,0,0,0,0
ENSG00000242860,21,16,3,0
ENSG00000234318,5,6,1,0
ENSG00000203605,19,13,0,2
ENSG00000224209,0,0,0,0
ENSG00000228734,12,9,3,2
ENSG00000252784,1,1,0,0
ENSG00000264271,6,6,0,0
ENSG00000276884,0,0,2,0
ENSG00000278287,0,0,1,0
ENSG00000275823,1,0,0,0
ENSG00000274199,0,0,0,0
ENSG00000244256,6,3,3,17
ENSG00000200508,0,0,0,0
ENSG00000226891,31,25,4,6
ENSG00000272506,0,2,0,0
ENSG00000235200,48,61,1,15
ENSG00000240692,0,1,0,0
ENSG00000244389,0,0,0,0
ENSG00000278636,2,2,0,0
ENSG00000271992,30,23,22,8
ENSG00000226208,1,1,0,0
ENSG00000229956,1,0,0,0
ENSG00000225087,1,0,0,0
ENSG00000233973,7,8,1,2
ENSG00000272864,0,0,0,4
ENSG00000243437,1,0,0,0
ENSG00000237413,10,11,0,2
ENSG00000235011,0,1,0,0
ENSG00000260322,0,0,1,0
ENSG00000225598,0,0,0,0
ENSG00000234184,0,0,0,0
ENSG00000223026,0,0,0,0
ENSG00000233290,0,2,0,0
ENSG00000230817,8,4,0,1
ENSG00000236268,0,0,0,0
ENSG00000231364,3,0,0,0
ENSG00000233008,47,46,5,19
ENSG00000237076,3,5,0,7
ENSG00000271576,0,0,2,6
ENSG00000122432,27,43,33,34
ENSG00000180869,1,0,0,0
ENSG00000223254,0,0,0,0
ENSG00000199459,0,0,0,2
ENSG00000273264,1,0,2,3
ENSG00000282057,0,0,0,0
ENSG00000267272,0,1,41,26
ENSG00000272931,0,0,2,0
ENSG00000272672,1,0,0,0
ENSG00000252797,0,0,0,0
ENSG00000233593,31,41,17,38
ENSG00000225446,0,0,0,0
ENSG00000272094,1,1,0,0
ENSG00000239794,12,8,0,0
ENSG00000273487,0,1,0,0
ENSG00000242764,0,0,0,0
ENSG00000223745,134,131,2,31
ENSG00000260464,0,0,0,0
ENSG00000264963,13,18,1,3
ENSG00000236098,0,0,0,0
ENSG00000226835,0,0,0,0
ENSG00000223675,0,0,0,0
ENSG00000206679,18,8,0,1
ENSG00000237954,1,0,0,0
ENSG00000233907,6,15,6,2
ENSG00000228971,0,0,0,0
ENSG00000271252,0,0,0,0
ENSG00000231987,1,0,0,0
ENSG00000225206,0,0,0,1
ENSG00000226053,40,43,2,4
ENSG00000230402,0,0,0,0
ENSG00000231671,0,1,3,0
ENSG00000233359,0,0,0,0
ENSG00000230768,0,1,0,0
ENSG00000237480,0,0,0,0
ENSG00000238122,3,2,1,0
ENSG00000224698,1,3,0,0
ENSG00000270066,24,19,7,13
ENSG00000261055,0,0,0,0
ENSG00000224699,36,47,35,25
ENSG00000259834,0,0,3,0
ENSG00000231346,22,16,5,2
ENSG00000231437,0,2,14,0
ENSG00000215866,14,8,0,2
ENSG00000224167,0,0,0,0
ENSG00000238198,63,54,10,16
ENSG00000201900,0,0,1,0
ENSG00000233730,0,0,0,0
ENSG00000228127,0,0,0,0
ENSG00000203865,29,24,107,37
ENSG00000233154,7,4,0,1
ENSG00000230381,0,0,0,0
ENSG00000224950,0,0,0,2
ENSG00000277141,1,0,0,0
ENSG00000271427,0,0,0,0
ENSG00000227712,21,18,0,18
ENSG00000232650,0,1,0,6
ENSG00000226067,22,23,16,28
ENSG00000227193,0,0,0,0
ENSG00000227082,2,0,0,2
ENSG00000231429,12,2,0,5
ENSG00000228826,14,15,16,20
ENSG00000272583,0,0,0,18
ENSG00000224857,0,0,0,0
ENSG00000235887,0,0,0,0
ENSG00000232721,29,22,14,41
ENSG00000263590,0,0,3,0
ENSG00000273213,0,0,0,0
ENSG00000232527,17,5,11,5
ENSG00000237343,0,0,0,0
ENSG00000277199,0,0,0,0
ENSG00000224363,0,0,0,0
ENSG00000276216,0,0,1,1
ENSG00000236140,0,0,0,0
ENSG00000233396,5,6,2,3
ENSG00000276509,3,6,0,0
ENSG00000277420,1,0,0,0
ENSG00000234225,0,0,0,1
ENSG00000273071,8,7,1,3
ENSG00000215859,92,80,213,77
ENSG00000273059,0,0,0,0
ENSG00000274372,0,0,0,0
ENSG00000227733,8,13,25,4
ENSG00000232265,19,15,2,3
ENSG00000238107,0,0,0,0
ENSG00000224481,0,0,0,0
ENSG00000272824,0,0,0,0
ENSG00000274020,9,8,26,13
ENSG00000254539,8,7,2,3
ENSG00000274265,28,31,31,17
ENSG00000272755,0,0,0,5
ENSG00000277147,101,122,22,54
ENSG00000275557,5,7,4,1
ENSG00000272993,0,0,0,1
ENSG00000266187,1,0,0,1
ENSG00000228126,2,5,0,0
ENSG00000203804,14,4,0,7
ENSG00000277452,0,0,0,0
ENSG00000274963,1,0,0,0
ENSG00000265753,1,0,0,0
ENSG00000273481,10,9,0,0
ENSG00000269489,0,0,0,0
ENSG00000201134,0,0,0,0
ENSG00000271853,6,9,131,41
ENSG00000199565,0,0,0,0
ENSG00000272654,0,1,0,2
ENSG00000264384,0,0,0,0
ENSG00000270361,0,0,0,8
ENSG00000268154,5,9,2,1
ENSG00000237390,12,16,1,2
ENSG00000236947,0,1,0,2
ENSG00000206651,0,0,0,0
ENSG00000260460,36,35,3,4
ENSG00000272068,4,4,0,1
ENSG00000237588,26,25,6,6
ENSG00000266160,0,0,0,0
ENSG00000271736,0,0,0,0
ENSG00000176320,18,20,5,23
ENSG00000224943,0,0,1,0
ENSG00000224259,3,0,0,0
ENSG00000202078,0,0,0,0
ENSG00000273112,0,0,3,0
ENSG00000243173,0,2,0,0
ENSG00000206990,45,37,80,69
ENSG00000273365,2,4,0,0
ENSG00000225325,0,2,0,0
ENSG00000272205,0,0,0,0
ENSG00000273160,3,5,0,2
ENSG00000228697,0,0,0,13
ENSG00000213062,0,0,0,0
ENSG00000239494,0,0,0,0
ENSG00000243051,0,1,0,0
ENSG00000233985,0,0,0,0
ENSG00000235303,5,3,1,2
ENSG00000226375,1,0,0,1
ENSG00000234741,21,16,194,44
ENSG00000224977,0,0,0,0
ENSG00000227373,0,2,1,0
ENSG00000206659,0,0,0,0
ENSG00000227740,2,1,0,0
ENSG00000227579,0,0,0,0
ENSG00000254154,235,222,107,162
ENSG00000224687,26,19,5,8
ENSG00000264809,0,3,0,1
ENSG00000213057,14,14,2,17
ENSG00000273384,0,0,0,0
ENSG00000231966,2,3,0,0
ENSG00000272906,0,0,0,0
ENSG00000264916,3,0,0,0
ENSG00000260360,21,12,4,6
ENSG00000206905,0,0,0,0
ENSG00000237292,2,0,0,0
ENSG00000273573,8,6,1,1
ENSG00000224810,29,38,14,19
ENSG00000232309,0,0,9,0
ENSG00000228918,11,9,0,11
ENSG00000276839,8,11,1,3
ENSG00000261504,0,0,0,0
ENSG00000232860,13,5,1,0
ENSG00000271387,0,0,0,0
ENSG00000273004,0,0,0,0
ENSG00000261024,0,0,3,0
ENSG00000261729,0,0,0,0
ENSG00000273198,0,0,0,0
ENSG00000273129,0,0,0,0
ENSG00000231599,0,0,0,0
ENSG00000230426,0,0,0,0
ENSG00000222240,0,0,0,0
ENSG00000226486,2,2,5,7
ENSG00000232212,0,0,0,0
ENSG00000241505,0,0,0,0
ENSG00000231175,1,3,0,1
ENSG00000261642,0,0,0,5
ENSG00000228215,0,0,0,0
ENSG00000236069,25,26,4,3
ENSG00000276735,9,13,5,5
ENSG00000232077,0,0,0,1
ENSG00000226640,8,4,0,0
ENSG00000237011,2,5,0,0
ENSG00000227240,0,0,0,0
ENSG00000231714,15,10,0,0
ENSG00000223881,0,0,0,0
ENSG00000229989,1,0,0,0
ENSG00000225172,1,0,0,0
ENSG00000231718,0,0,0,0
ENSG00000273093,0,0,0,0
ENSG00000203721,14,10,0,2
ENSG00000230623,0,0,8,7
ENSG00000260088,23,13,1,6
ENSG00000223396,80,76,91,39
ENSG00000243323,2,4,0,0
ENSG00000225620,0,0,0,0
ENSG00000199471,0,0,0,0
ENSG00000233791,16,31,1,2
ENSG00000280924,0,0,0,0
ENSG00000240219,3,2,0,1
ENSG00000228153,0,0,0,0
ENSG00000281406,0,0,0,0
ENSG00000224717,26,19,3,8
ENSG00000275213,3,4,0,2
ENSG00000236889,0,0,0,0
ENSG00000261000,0,0,0,0
ENSG00000199349,0,0,0,0
ENSG00000243636,0,0,0,5
ENSG00000237074,0,0,0,0
ENSG00000274245,0,0,0,0
ENSG00000203709,643,599,81,83
ENSG00000232812,0,0,0,0
ENSG00000236950,0,0,0,0
ENSG00000230937,0,2,1,0
ENSG00000224260,0,0,0,0
ENSG00000153363,160,159,28,79
ENSG00000228792,1,1,0,0
ENSG00000241395,0,1,0,0
ENSG00000212205,0,0,0,1
ENSG00000229983,20,15,0,2
ENSG00000226251,0,0,7,5
ENSG00000224535,0,0,0,0
ENSG00000260805,0,0,0,3
ENSG00000237980,0,0,0,0
ENSG00000198468,20,8,7,1
ENSG00000230461,54,54,9,24
ENSG00000281664,0,0,0,0
ENSG00000282265,0,0,0,0
ENSG00000232100,1,1,0,0
ENSG00000228208,14,13,0,1
ENSG00000223842,0,0,10,6
ENSG00000277007,42,41,1,7
ENSG00000228536,1,0,0,2
ENSG00000238232,0,0,0,0
ENSG00000260505,5,8,0,1
ENSG00000221571,0,0,0,3
ENSG00000238078,0,0,0,0
ENSG00000234754,15,9,0,10
ENSG00000232436,0,0,1,0
ENSG00000238042,0,0,1,0
ENSG00000228437,0,1,0,1
ENSG00000232679,0,0,0,0
ENSG00000236230,0,0,0,0
ENSG00000276997,4,15,3,7
ENSG00000228106,0,2,39,5
ENSG00000278610,0,1,2,1
ENSG00000226601,0,0,0,0
ENSG00000278467,2,1,0,1
ENSG00000282418,4,1,0,0
ENSG00000225518,0,0,0,0
ENSG00000223282,0,0,0,0
ENSG00000234277,7,9,16,14
ENSG00000276255,7,6,0,0
ENSG00000203684,3,2,0,0
ENSG00000236975,0,1,0,0
ENSG00000177788,0,0,3,0
ENSG00000242794,0,0,0,0
ENSG00000236497,6,6,1,1
ENSG00000231768,8,6,1,0
ENSG00000228044,0,0,0,0
ENSG00000230628,0,0,0,4
ENSG00000282097,9,10,4,0
ENSG00000227630,0,0,0,0
ENSG00000239690,0,0,0,0
ENSG00000237520,2,2,0,3
ENSG00000238005,11,16,1,8
ENSG00000258082,0,0,0,0
ENSG00000280587,23,17,0,9
ENSG00000273416,0,0,0,1
ENSG00000237845,0,0,0,0
ENSG00000229291,0,0,0,0
ENSG00000252822,0,0,0,0
ENSG00000234464,0,0,0,0
ENSG00000215808,0,0,0,0
ENSG00000231877,21,18,3,4
ENSG00000259776,14,19,1,1
ENSG00000231512,2,4,1,1
ENSG00000226828,0,0,0,0
ENSG00000237759,0,0,0,6
ENSG00000282317,0,0,0,0
ENSG00000207326,0,0,0,0
ENSG00000242042,0,0,0,0
ENSG00000260698,13,8,0,2
ENSG00000235021,0,0,0,0
ENSG00000227953,0,0,0,6
ENSG00000221953,16,20,18,2
ENSG00000259865,12,10,66,16
ENSG00000232347,0,0,0,0
