Ensembl,Disease_1,Disease_2,Disease_3
ENSG00000261386,0,0,0
ENSG00000263126,119,98,47
ENSG00000261864,6,3,5
ENSG00000201850,0,0,0
ENSG00000274698,0,0,1
ENSG00000275383,39,25,46
ENSG00000260999,1,0,1
ENSG00000200164,0,0,0
ENSG00000196696,130,98,69
ENSG00000265648,4,6,3
ENSG00000261777,12,12,7
ENSG00000260612,1,1,0
ENSG00000261008,1,3,13
ENSG00000260664,0,1,1
ENSG00000272250,1,0,0
ENSG00000271009,1,0,0
ENSG00000261227,0,2,0
ENSG00000258779,0,0,0
ENSG00000258582,0,1,1
ENSG00000259817,1,1,0
ENSG00000261248,3,3,4
ENSG00000275236,1,5,10
ENSG00000259972,153,135,140
ENSG00000260884,1,1,2
ENSG00000261079,0,1,0
ENSG00000207525,0,3,0
ENSG00000261058,6,4,6
ENSG00000274220,21,13,17
ENSG00000273971,0,0,0
ENSG00000259992,2,3,0
ENSG00000276408,0,0,0
ENSG00000260983,0,0,0
ENSG00000273659,5,5,7
ENSG00000250514,0,0,2
ENSG00000259995,0,0,0
ENSG00000278058,42,38,3
ENSG00000260876,0,0,0
ENSG00000261390,4,7,1
ENSG00000261082,2,1,2
ENSG00000260706,0,0,0
ENSG00000260896,0,0,1
ENSG00000260643,215,161,49
ENSG00000245059,10,14,6
ENSG00000272923,5,6,13
ENSG00000261218,3,2,7
ENSG00000260682,5,4,9
ENSG00000276519,0,0,0
ENSG00000261285,0,1,0
ENSG00000263360,2,5,6
ENSG00000260340,12,11,6
ENSG00000278214,3,7,12
ENSG00000275088,0,0,0
ENSG00000179219,14,13,10
ENSG00000270124,3,7,11
ENSG00000260417,30,18,11
ENSG00000263968,0,1,0
ENSG00000268804,0,3,2
ENSG00000269667,3,2,3
ENSG00000261177,154,521,119
ENSG00000268388,5,4,7
ENSG00000261161,0,0,0
ENSG00000261175,2,7,2
ENSG00000232190,0,4,2
ENSG00000260750,0,0,0
ENSG00000226180,7,11,4
ENSG00000260498,0,0,1
ENSG00000260177,1,0,1
ENSG00000205037,11,12,0
ENSG00000261327,8,4,14
ENSG00000261816,6,3,0
ENSG00000260420,6,3,0
ENSG00000261273,2,1,0
ENSG00000256982,0,0,0
ENSG00000180422,0,1,0
ENSG00000260259,0,6,1
ENSG00000260528,43,28,59
ENSG00000260507,6,4,15
ENSG00000261172,5,5,3
ENSG00000260923,9,9,11
ENSG00000280279,12,7,13
ENSG00000280136,5,2,5
ENSG00000273172,0,0,0
ENSG00000262061,3,0,1
ENSG00000262228,10,6,9
ENSG00000278794,6,5,1
ENSG00000262213,0,0,0
ENSG00000186594,66,49,10
ENSG00000263050,2,2,1
ENSG00000265777,2,6,4
ENSG00000243049,0,0,3
ENSG00000239884,6,1,1
ENSG00000272911,0,0,0
ENSG00000277200,11,10,20
ENSG00000261848,4,5,2
ENSG00000274363,0,0,0
ENSG00000263882,3,3,1
ENSG00000261863,0,1,0
ENSG00000262165,5,3,0
ENSG00000264113,4,5,9
ENSG00000234327,15,14,84
ENSG00000263164,0,2,23
ENSG00000274860,9,4,6
ENSG00000256806,19,14,9
ENSG00000261996,0,0,0
ENSG00000262089,2,1,3
ENSG00000262880,0,0,0
ENSG00000272884,2,0,10
ENSG00000264772,1235,1013,1586
ENSG00000179859,29,22,29
ENSG00000263427,0,0,1
ENSG00000178977,9,11,26
ENSG00000269947,0,4,0
ENSG00000266389,0,0,0
ENSG00000265975,0,0,0
ENSG00000273816,0,0,0
ENSG00000264016,60,32,25
ENSG00000266114,0,0,0
ENSG00000263429,0,0,3
ENSG00000263508,2,1,1
ENSG00000264727,5,6,11
ENSG00000179136,25,28,43
ENSG00000234634,0,1,1
ENSG00000236088,24,16,20
ENSG00000265494,12,11,7
ENSG00000266744,0,1,0
ENSG00000231595,45,24,9
ENSG00000262786,0,0,0
ENSG00000266709,5,3,3
ENSG00000266378,11,12,5
ENSG00000230647,10,5,27
ENSG00000205325,2,2,0
ENSG00000239888,0,0,0
ENSG00000266538,6,13,11
ENSG00000265519,0,0,0
ENSG00000276855,76,57,109
ENSG00000237057,5,10,7
ENSG00000239221,0,0,2
ENSG00000175061,483,373,1300
ENSG00000266651,4,1,3
ENSG00000264765,0,0,0
ENSG00000272815,15,13,1
ENSG00000230709,4,4,10
ENSG00000260328,2,1,2
ENSG00000243370,0,0,0
ENSG00000266498,0,0,0
ENSG00000223979,0,0,14
ENSG00000273948,0,0,3
ENSG00000274836,0,0,7
ENSG00000220161,2,1,2
ENSG00000279999,6,6,0
ENSG00000273018,60,46,31
ENSG00000276532,2,1,0
ENSG00000265478,4,4,0
ENSG00000274747,0,0,1
ENSG00000230197,0,0,0
ENSG00000263394,4,5,0
ENSG00000228157,0,0,2
ENSG00000262202,10,8,8
ENSG00000262292,1,2,0
ENSG00000266311,0,0,0
ENSG00000236022,0,0,0
ENSG00000281856,0,0,1
ENSG00000235979,3,1,1
ENSG00000275982,0,0,0
ENSG00000262681,0,0,1
ENSG00000270091,6,8,0
ENSG00000263494,9,9,11
ENSG00000278701,2,2,0
ENSG00000266925,0,0,4
ENSG00000267075,11,14,8
ENSG00000227685,0,0,0
ENSG00000264215,107,88,148
ENSG00000263815,1,0,0
ENSG00000265043,12,3,16
ENSG00000272780,0,0,0
ENSG00000264956,10,4,2
ENSG00000276399,0,0,0
ENSG00000264734,0,0,0
ENSG00000265246,2,0,2
ENSG00000266313,0,0,0
ENSG00000265788,0,1,0
ENSG00000260019,0,0,0
ENSG00000267259,10,3,6
ENSG00000264486,0,0,0
ENSG00000260777,2,2,3
ENSG00000258924,20,22,17
ENSG00000227543,9,3,6
ENSG00000264066,0,0,0
ENSG00000266111,2,5,0
ENSG00000207011,0,0,0
ENSG00000259928,1,3,2
ENSG00000231421,3,2,0
ENSG00000214719,34,44,53
ENSG00000265443,1,1,0
ENSG00000263603,0,0,0
ENSG00000266490,10,6,1
ENSG00000266274,2,1,4
ENSG00000265743,0,2,1
ENSG00000264862,0,0,1
ENSG00000278546,1,0,2
ENSG00000266877,4,4,3
ENSG00000263567,2,1,9
ENSG00000263990,7,2,10
ENSG00000277511,0,0,1
ENSG00000265794,26,27,27
ENSG00000265139,5,2,5
ENSG00000274341,6,7,5
ENSG00000278668,7,9,0
ENSG00000266385,0,0,3
ENSG00000264083,54,30,42
ENSG00000201178,0,0,0
ENSG00000236377,0,0,0
ENSG00000265356,0,1,1
ENSG00000261156,0,0,0
ENSG00000267364,1,0,7
ENSG00000267547,5,2,0
ENSG00000267745,0,0,0
ENSG00000267625,6,1,6
ENSG00000267321,17,15,15
ENSG00000271394,3,3,12
ENSG00000270977,7,5,3
ENSG00000278690,3,2,20
ENSG00000276014,1,1,2
ENSG00000278097,7,3,4
ENSG00000265889,0,0,1
ENSG00000275720,0,0,0
ENSG00000274284,0,0,1
ENSG00000276170,1,0,0
ENSG00000277969,0,0,0
ENSG00000263874,18,5,18
ENSG00000273576,21,11,21
ENSG00000214546,0,0,0
ENSG00000264968,4,1,12
ENSG00000265799,10,10,11
ENSG00000266088,0,0,10
ENSG00000226629,0,0,0
ENSG00000239542,3,1,1
ENSG00000267221,0,0,0
ENSG00000267658,0,0,0
ENSG00000266929,37,24,8
ENSG00000273650,0,0,0
ENSG00000197291,26,20,26
ENSG00000213373,23,13,18
ENSG00000267002,15,12,6
ENSG00000236383,22,23,44
ENSG00000188825,48,30,55
ENSG00000267151,4,2,1
ENSG00000278109,3,2,6
ENSG00000267440,1,1,2
ENSG00000282199,0,0,0
ENSG00000267496,2,5,0
ENSG00000261514,0,0,0
ENSG00000239702,0,0,1
ENSG00000240589,0,0,0
ENSG00000266979,7,1,1
ENSG00000264251,5,8,5
ENSG00000267505,6,5,1
ENSG00000267405,4,7,0
ENSG00000264540,14,12,10
ENSG00000276728,1,2,2
ENSG00000278770,0,2,1
ENSG00000131484,0,0,5
ENSG00000267198,22,15,5
ENSG00000267246,4,5,0
ENSG00000263715,0,1,0
ENSG00000274883,4,1,1
ENSG00000265411,2,2,1
ENSG00000265315,2,0,2
ENSG00000232300,51,54,46
ENSG00000262879,2,2,5
ENSG00000277198,1,0,1
ENSG00000206734,0,0,0
ENSG00000264243,2,0,0
ENSG00000266821,14,11,21
ENSG00000264920,23,25,18
ENSG00000263798,67,53,23
ENSG00000263412,0,0,0
ENSG00000278765,0,1,0
ENSG00000264451,3,2,2
ENSG00000272763,0,0,0
ENSG00000244649,0,0,3
ENSG00000244514,1,2,1
ENSG00000255851,12,5,5
ENSG00000177369,18,11,14
ENSG00000248714,0,0,0
ENSG00000249497,0,0,0
ENSG00000262837,0,0,0
ENSG00000248954,3,2,2
ENSG00000246640,0,0,0
ENSG00000276851,0,0,1
ENSG00000249406,2,2,1
ENSG00000263176,0,0,0
ENSG00000251085,0,0,0
ENSG00000275897,17,19,5
ENSG00000249451,0,0,0
ENSG00000250286,0,0,0
ENSG00000201340,2,0,0
ENSG00000167117,2,2,7
ENSG00000229980,13,5,4
ENSG00000262006,6,5,4
ENSG00000247011,119,90,9
ENSG00000251665,14,11,1
ENSG00000249383,9,6,13
ENSG00000249982,0,0,0
ENSG00000225860,9,9,15
ENSG00000267452,11,8,3
ENSG00000263317,0,1,1
ENSG00000262079,8,3,4
ENSG00000261873,0,1,0
ENSG00000262052,0,1,0
ENSG00000274213,5,5,0
ENSG00000263004,9,8,6
ENSG00000242889,1,3,3
ENSG00000264112,41,36,62
ENSG00000266290,16,8,16
ENSG00000276601,0,1,0
ENSG00000275680,0,0,0
ENSG00000263558,5,5,7
ENSG00000273702,4,6,0
ENSG00000267104,2,3,24
ENSG00000267302,27,20,9
ENSG00000267416,4,2,7
ENSG00000261040,0,0,0
ENSG00000267248,0,0,1
ENSG00000239932,0,1,0
ENSG00000264322,0,0,0
ENSG00000187013,0,0,0
ENSG00000242398,0,0,19
ENSG00000277463,0,0,0
ENSG00000265000,2,0,1
ENSG00000265282,0,0,0
ENSG00000264954,17,10,14
ENSG00000266402,23,29,103
ENSG00000215769,35,17,52
ENSG00000264840,1,0,1
ENSG00000280299,0,0,0
ENSG00000265912,11,9,10
ENSG00000244044,6,8,6
ENSG00000265052,0,4,3
ENSG00000265055,0,1,0
ENSG00000278730,252,222,381
ENSG00000274561,4,1,5
ENSG00000277476,8,3,29
ENSG00000278740,0,0,2
ENSG00000267731,3,4,2
ENSG00000274712,2,0,1
ENSG00000267009,181,148,94
ENSG00000267461,1,0,4
ENSG00000267659,8,15,10
ENSG00000267250,2,3,6
ENSG00000267194,7,10,0
ENSG00000227517,6,5,11
ENSG00000267603,0,0,1
ENSG00000271239,0,2,0
ENSG00000228639,6,8,0
ENSG00000256124,4,3,3
ENSG00000234899,13,7,40
ENSG00000226101,12,5,0
ENSG00000227036,18,14,12
ENSG00000263680,4,3,0
ENSG00000263893,0,0,0
ENSG00000200783,0,0,0
ENSG00000264860,6,4,0
ENSG00000266357,0,0,0
ENSG00000261222,0,0,0
ENSG00000239607,0,0,0
ENSG00000252042,0,0,0
ENSG00000163597,300,274,269
ENSG00000274051,0,0,0
ENSG00000267065,37,19,29
ENSG00000267535,0,1,0
ENSG00000276202,1,1,2
ENSG00000234912,31,18,61
ENSG00000263718,0,0,0
ENSG00000265121,1,0,1
ENSG00000200651,0,2,1
ENSG00000267665,2,7,7
ENSG00000267506,0,0,0
ENSG00000267466,0,0,0
ENSG00000204282,16,15,33
ENSG00000204277,14,10,22
ENSG00000267737,3,3,3
ENSG00000266970,3,1,1
ENSG00000243870,0,0,0
ENSG00000267432,5,0,4
ENSG00000243426,1,2,2
ENSG00000267123,0,0,0
ENSG00000267719,19,14,16
ENSG00000262772,0,0,14
ENSG00000262585,11,9,0
ENSG00000262188,7,4,9
ENSG00000275479,0,0,0
ENSG00000260369,0,0,0
ENSG00000262873,0,0,0
ENSG00000226137,26,19,46
ENSG00000185168,11,6,21
ENSG00000275542,0,0,0
ENSG00000275966,3,0,3
ENSG00000263154,1,0,0
ENSG00000274833,2,0,0
ENSG00000262877,6,10,0
ENSG00000278200,0,0,0
ENSG00000263731,19,21,15
ENSG00000263859,9,10,7
ENSG00000264735,0,0,0
ENSG00000265692,21,19,15
ENSG00000260563,6,3,6
ENSG00000260011,0,0,0
ENSG00000263063,0,0,0
ENSG00000263321,0,0,0
ENSG00000262663,1,3,0
ENSG00000274370,0,0,0
ENSG00000261888,0,0,0
ENSG00000262952,0,1,0
ENSG00000262094,0,2,0
ENSG00000263884,5,2,3
ENSG00000264514,5,10,4
ENSG00000264265,0,0,0
ENSG00000176912,73,43,23
ENSG00000273355,0,0,0
ENSG00000272461,6,1,15
ENSG00000263551,12,8,11
ENSG00000132204,17,18,32
ENSG00000266602,0,0,4
ENSG00000266450,0,0,3
ENSG00000264080,0,0,9
ENSG00000263745,0,0,1
ENSG00000207034,0,4,0
ENSG00000272688,27,13,0
ENSG00000266578,0,0,0
ENSG00000259256,0,0,0
ENSG00000266835,6,5,12
ENSG00000266268,4,0,3
ENSG00000265514,0,0,2
ENSG00000265091,21,22,14
ENSG00000264575,52,40,29
ENSG00000263753,168,150,160
ENSG00000264707,33,27,52
ENSG00000265933,2,6,8
ENSG00000242985,0,1,0
ENSG00000265257,1106,913,501
ENSG00000264964,7,3,2
ENSG00000273335,0,0,0
ENSG00000263627,0,0,0
ENSG00000242651,0,1,0
ENSG00000272799,2,2,4
ENSG00000265554,0,0,0
ENSG00000260913,14,7,8
ENSG00000265728,3,2,4
ENSG00000267425,2,3,0
ENSG00000267143,0,0,0
ENSG00000267079,1,6,0
ENSG00000267069,0,0,0
ENSG00000267108,0,0,0
ENSG00000266961,0,0,0
ENSG00000267654,0,0,0
ENSG00000260302,0,0,0
ENSG00000267529,0,1,1
ENSG00000242707,1,2,2
ENSG00000266554,5,6,7
ENSG00000264301,0,0,5
ENSG00000263635,0,0,0
ENSG00000265984,0,0,1
ENSG00000242971,0,1,1
ENSG00000265758,1,1,0
ENSG00000263588,10,16,12
ENSG00000266010,12,12,8
ENSG00000264825,1,0,0
ENSG00000273348,0,0,0
ENSG00000242182,0,0,0
ENSG00000223023,0,0,0
ENSG00000199357,0,0,0
ENSG00000199366,1,2,0
ENSG00000265750,28,26,35
ENSG00000273524,0,0,0
ENSG00000273321,0,0,0
ENSG00000266489,0,0,0
ENSG00000265369,15,13,11
ENSG00000263677,0,0,0
ENSG00000265374,0,0,0
ENSG00000264151,0,0,5
ENSG00000264790,1,0,1
ENSG00000265980,0,1,0
ENSG00000264587,2,2,3
ENSG00000263917,18,13,1
ENSG00000222395,3,1,0
ENSG00000262477,21,22,12
ENSG00000267642,0,0,0
ENSG00000199204,0,0,0
ENSG00000278464,0,0,0
ENSG00000274184,2,1,4
ENSG00000268573,4,5,5
ENSG00000274918,1,5,3
ENSG00000275512,84,72,86
ENSG00000267583,3,2,2
ENSG00000267397,0,1,6
ENSG00000267627,0,0,1
ENSG00000267651,5,4,0
ENSG00000267374,1,2,1
ENSG00000267413,15,10,11
ENSG00000267313,2,5,14
ENSG00000267586,32,16,18
ENSG00000267414,0,1,14
ENSG00000274776,2,2,3
ENSG00000267761,0,0,0
ENSG00000264464,8,11,17
ENSG00000267674,3,1,0
ENSG00000227115,19,16,25
ENSG00000267311,0,0,0
ENSG00000267013,0,0,5
ENSG00000267284,10,7,10
ENSG00000267325,1,1,1
ENSG00000260930,0,0,1
ENSG00000267327,6,1,10
ENSG00000206129,2,3,20
ENSG00000267057,3,2,0
ENSG00000267712,3,2,0
ENSG00000258609,0,0,0
ENSG00000267726,1,0,0
ENSG00000277837,18,25,0
ENSG00000278703,3,5,8
ENSG00000267675,8,5,0
ENSG00000267391,1366,1194,245
ENSG00000275418,0,0,2
ENSG00000267705,1,1,27
ENSG00000239398,1,0,0
ENSG00000267462,7,11,9
ENSG00000267686,0,1,3
ENSG00000267401,1,2,2
ENSG00000267316,1,0,0
ENSG00000267279,0,0,1
ENSG00000267175,0,2,0
ENSG00000260440,9,1,3
ENSG00000199867,0,0,0
ENSG00000265217,3,1,6
ENSG00000260578,2,2,0
ENSG00000265533,2,1,4
ENSG00000265555,7,4,4
ENSG00000264705,0,1,0
ENSG00000266258,8,3,4
ENSG00000266304,2,1,0
ENSG00000266278,13,16,4
ENSG00000239748,0,0,0
ENSG00000263417,2,3,0
ENSG00000260676,1,2,0
ENSG00000263711,1,5,72
ENSG00000261780,5,3,1
ENSG00000241866,0,0,0
ENSG00000260569,5,3,8
ENSG00000259779,1,2,3
ENSG00000264247,12,25,46
ENSG00000273669,0,0,10
ENSG00000261194,0,0,0
ENSG00000263547,0,1,0
ENSG00000266743,0,0,2
ENSG00000265717,2,0,0
ENSG00000264212,0,0,0
ENSG00000275763,0,0,0
ENSG00000263812,30,29,47
ENSG00000266256,10,4,9
ENSG00000276397,3,138,2
ENSG00000264278,3,2,2
ENSG00000278107,5,2,0
ENSG00000275355,7,4,5
ENSG00000265844,0,0,0
ENSG00000264015,3,2,5
ENSG00000265843,0,0,0
ENSG00000178412,0,0,0
ENSG00000274828,7,7,18
ENSG00000278075,6,7,0
ENSG00000261126,44,24,40
ENSG00000272874,4,3,7
ENSG00000206797,3,3,0
ENSG00000274269,0,0,0
ENSG00000242348,0,0,0
ENSG00000230839,0,0,0
ENSG00000226644,2,3,36
ENSG00000263905,3,1,1
ENSG00000277287,13,7,11
ENSG00000275491,0,0,0
ENSG00000274949,19,26,11
ENSG00000205300,0,0,0
ENSG00000277425,3,3,0
ENSG00000226995,2,1,2
ENSG00000230563,0,0,0
ENSG00000205181,0,3,0
ENSG00000275632,7,2,3
ENSG00000263755,0,0,1
ENSG00000278192,2,2,0
ENSG00000229876,0,0,1
ENSG00000232271,0,0,0
ENSG00000228888,4,3,2
ENSG00000238102,11,4,0
ENSG00000275222,0,0,0
ENSG00000243961,0,0,0
ENSG00000276525,0,0,0
ENSG00000230506,0,0,2
ENSG00000232448,0,0,3
ENSG00000224961,0,0,0
ENSG00000261411,2,3,6
ENSG00000228422,1,1,3
ENSG00000233048,21,17,12
ENSG00000278153,0,0,0
ENSG00000273998,0,0,0
ENSG00000275728,0,0,0
ENSG00000200494,1,0,0
ENSG00000228809,1,1,1
ENSG00000233625,0,0,31
ENSG00000230010,4,2,2
ENSG00000179935,10,14,7
ENSG00000273148,3,0,0
ENSG00000268628,7,2,6
ENSG00000233895,4,1,0
ENSG00000275142,0,0,0
ENSG00000264879,3,8,12
ENSG00000225127,0,0,0
ENSG00000278041,0,0,0
ENSG00000279082,5,2,0
ENSG00000280350,1,4,1
ENSG00000204684,9,14,0
ENSG00000259974,838,701,267
ENSG00000230400,0,0,0
ENSG00000230387,0,0,0
ENSG00000277901,2,1,0
ENSG00000232645,0,4,0
ENSG00000270001,0,0,0
ENSG00000230133,0,1,0
ENSG00000274173,44,37,7
ENSG00000275358,0,0,0
ENSG00000230725,0,0,0
ENSG00000277938,14,21,26
ENSG00000274414,11,101,11
ENSG00000226203,4,5,14
ENSG00000231081,0,0,0
ENSG00000125804,0,1,0
ENSG00000227195,144,139,26
ENSG00000205611,0,0,0
ENSG00000233354,0,0,0
ENSG00000278276,0,0,0
ENSG00000277692,2,2,1
ENSG00000198547,10,7,3
ENSG00000260257,27,18,24
ENSG00000275223,1,2,24
ENSG00000228265,3,6,5
ENSG00000276073,1,5,9
ENSG00000275784,0,0,0
ENSG00000228386,3,2,1
ENSG00000201498,0,0,0
ENSG00000126005,188,147,43
ENSG00000261582,383,266,359
ENSG00000199676,0,0,0
ENSG00000260032,828,705,754
ENSG00000277235,0,0,0
ENSG00000237063,3,2,2
ENSG00000273986,4,2,1
ENSG00000242509,0,0,1
ENSG00000204117,14,5,17
ENSG00000199683,3,3,11
ENSG00000264767,3,2,2
ENSG00000277550,7,15,13
ENSG00000275285,17,12,3
ENSG00000224635,1,0,1
ENSG00000275401,0,0,0
ENSG00000196756,32,28,48
ENSG00000174365,121,111,395
ENSG00000277965,11,10,10
ENSG00000199691,1,0,0
ENSG00000274825,15,7,11
ENSG00000237767,4,1,22
ENSG00000233415,9,5,0
ENSG00000229771,0,0,0
ENSG00000263989,5,7,0
ENSG00000228959,2,0,0
ENSG00000240639,0,0,0
ENSG00000241229,3,0,0
ENSG00000223891,68,47,17
ENSG00000132832,0,1,0
ENSG00000227477,0,1,0
ENSG00000252021,1,2,1
ENSG00000277022,19,18,7
ENSG00000277051,1,1,2
ENSG00000215452,0,0,0
ENSG00000271784,2,5,0
ENSG00000224565,2,0,2
ENSG00000235621,0,0,0
ENSG00000236874,0,0,0
ENSG00000278231,0,0,0
ENSG00000277830,0,0,0
ENSG00000274760,20,18,29
ENSG00000277967,23,15,43
ENSG00000269103,2,5,5
ENSG00000237595,0,0,2
ENSG00000231742,1,1,2
ENSG00000224397,49,33,3
ENSG00000203999,63,42,35
ENSG00000233077,7,3,13
ENSG00000244376,0,1,0
ENSG00000239742,0,0,0
ENSG00000201501,4,1,2
ENSG00000227964,4,5,6
ENSG00000234948,1,0,1
ENSG00000225785,0,0,0
ENSG00000275958,0,0,0
ENSG00000232294,0,0,0
ENSG00000224008,8,13,15
ENSG00000241821,0,0,0
ENSG00000203266,9,6,6
ENSG00000226308,0,2,1
ENSG00000231290,0,0,2
ENSG00000268649,0,0,0
ENSG00000276859,0,0,0
ENSG00000276722,0,0,0
ENSG00000274491,1,1,0
ENSG00000275069,1,0,0
ENSG00000225129,4,3,3
ENSG00000228340,0,0,5
ENSG00000272050,0,0,0
ENSG00000264490,0,0,0
ENSG00000273812,0,0,0
ENSG00000273759,4,4,0
ENSG00000231133,0,0,0
ENSG00000274915,0,0,0
ENSG00000225978,0,0,0
ENSG00000273821,0,0,0
ENSG00000196421,0,0,0
ENSG00000149656,2,3,1
ENSG00000282807,0,0,0
ENSG00000282591,2,0,0
ENSG00000282535,6,3,0
ENSG00000282508,39,33,33
ENSG00000282393,31,25,14
ENSG00000261204,0,0,0
ENSG00000267666,13,10,11
ENSG00000272473,14,12,26
ENSG00000267530,5,3,0
ENSG00000267778,0,0,0
ENSG00000267372,0,0,0
ENSG00000268798,1,3,0
ENSG00000239367,1,1,3
ENSG00000275642,0,0,5
ENSG00000267073,0,0,0
ENSG00000267244,0,1,0
ENSG00000261526,17,11,1
ENSG00000267232,8,4,0
ENSG00000267283,4,1,7
ENSG00000267201,0,0,0
ENSG00000263974,9,9,12
ENSG00000267231,1,0,0
ENSG00000266627,7,4,4
ENSG00000278007,2,6,2
ENSG00000267011,5,4,3
ENSG00000176840,3,2,5
ENSG00000268536,2,5,0
ENSG00000223573,5,6,10
ENSG00000276568,6,2,7
ENSG00000268120,0,0,0
ENSG00000269139,9,4,6
ENSG00000267939,20,23,18
ENSG00000278611,1,2,11
ENSG00000267106,38,21,17
ENSG00000277587,0,1,0
ENSG00000267612,0,2,4
ENSG00000266950,0,0,0
ENSG00000267289,0,0,0
ENSG00000267100,72,62,57
ENSG00000276757,0,0,0
ENSG00000278643,0,0,0
ENSG00000202357,0,0,1
ENSG00000244080,0,0,0
ENSG00000197332,0,2,19
ENSG00000267089,1,3,3
ENSG00000219665,15,15,10
ENSG00000268945,1,5,1
ENSG00000267004,0,0,0
ENSG00000267212,0,0,0
ENSG00000266897,1,1,1
ENSG00000266770,8,1,4
ENSG00000267519,22,27,19
ENSG00000266913,0,0,0
ENSG00000267147,3,2,3
ENSG00000243488,0,0,0
ENSG00000243066,0,1,2
ENSG00000269635,10,8,7
ENSG00000273218,8,16,31
ENSG00000268189,3,1,0
ENSG00000266951,6,1,2
ENSG00000267308,0,2,4
ENSG00000214049,1,19,6
ENSG00000273782,0,2,0
ENSG00000267373,15,9,22
ENSG00000275901,5,1,2
ENSG00000277825,6,11,13
ENSG00000240106,0,0,0
ENSG00000269399,12,9,22
ENSG00000268087,0,2,1
ENSG00000264250,1,1,1
ENSG00000263595,0,0,0
ENSG00000269720,0,1,0
ENSG00000269439,32,17,17
ENSG00000239821,0,0,0
ENSG00000263490,1,0,4
ENSG00000266904,16,9,9
ENSG00000267581,0,0,0
ENSG00000267268,1,1,0
ENSG00000269043,1,0,1
ENSG00000269110,8,11,16
ENSG00000268560,0,1,0
ENSG00000268416,16,24,38
ENSG00000268119,7,10,13
ENSG00000268658,23,14,17
ENSG00000268555,0,3,6
ENSG00000268240,5,3,6
ENSG00000268184,0,0,0
ENSG00000269504,0,0,1
ENSG00000267872,5,6,2
ENSG00000261615,1,3,11
ENSG00000267886,0,0,0
ENSG00000269107,12,8,13
ENSG00000269416,4,1,9
ENSG00000267924,1,1,7
ENSG00000268362,82,55,98
ENSG00000276030,0,0,0
ENSG00000267696,21,25,18
ENSG00000261824,9,15,31
ENSG00000261770,17,10,7
ENSG00000267575,29,25,40
ENSG00000272635,0,1,4
ENSG00000260725,0,0,0
ENSG00000267243,2,2,1
ENSG00000267423,7,7,13
ENSG00000266976,5,0,2224
ENSG00000267339,0,1,2
ENSG00000267014,0,0,3
ENSG00000267498,8,4,1
ENSG00000276251,0,0,0
ENSG00000276631,0,0,0
ENSG00000264515,3,1,1
ENSG00000267760,0,1,0
ENSG00000267378,0,0,0
ENSG00000261400,0,0,0
ENSG00000267465,0,0,0
ENSG00000267204,3,1,8
ENSG00000242436,2,1,5
ENSG00000267475,0,0,0
ENSG00000201967,3,1,0
ENSG00000270212,1,0,1
ENSG00000267130,1,1,1
ENSG00000266985,1,1,1
ENSG00000277013,1,0,0
ENSG00000240626,1,0,0
ENSG00000264317,2,1,0
ENSG00000268751,0,0,2
ENSG00000274104,20,10,0
ENSG00000261754,0,0,0
ENSG00000269086,15,6,13
ENSG00000271109,1,4,14
ENSG00000271649,2,2,1
ENSG00000270876,0,0,0
ENSG00000179066,0,0,0
ENSG00000221857,1185,967,590
ENSG00000205786,14,11,8
ENSG00000264400,1,2,5
ENSG00000232680,0,0,21
ENSG00000243968,0,0,0
ENSG00000267388,0,0,0
ENSG00000200179,0,0,0
ENSG00000267053,2,4,5
ENSG00000232677,17,20,34
ENSG00000276071,10,10,0
ENSG00000225975,15,13,13
ENSG00000267260,0,0,2
ENSG00000267353,7,8,15
ENSG00000226686,3,3,0
ENSG00000267605,7,1,7
ENSG00000267115,1,1,0
ENSG00000267152,12,8,26
ENSG00000275132,0,0,0
ENSG00000200209,0,0,0
ENSG00000269486,27,15,45
ENSG00000269246,0,2,5
ENSG00000241983,0,0,15
ENSG00000276445,0,0,0
ENSG00000269749,35,27,40
ENSG00000277453,1,4,0
ENSG00000277510,6,6,4
ENSG00000269843,3,1,1
ENSG00000264423,5,8,11
ENSG00000239868,0,0,0
ENSG00000277136,3,6,8
ENSG00000267107,35,18,7
ENSG00000268355,0,0,0
ENSG00000270164,2,1,12
ENSG00000268027,3,2,24
ENSG00000278239,11,10,21
ENSG00000268041,0,0,0
ENSG00000225877,0,0,0
ENSG00000231412,0,0,0
ENSG00000239948,0,0,0
ENSG00000268601,0,3,5
ENSG00000267058,1,4,25
ENSG00000267188,0,0,0
ENSG00000267114,6,7,0
ENSG00000267757,2,5,3
ENSG00000241226,0,0,1
ENSG00000259605,57,46,38
ENSG00000268401,1,0,0
ENSG00000267922,2,1,0
ENSG00000269729,0,0,0
ENSG00000268621,0,1,1
ENSG00000268460,0,2,2
ENSG00000277531,0,0,0
ENSG00000243560,0,0,4
ENSG00000276588,0,0,0
ENSG00000268746,8,5,2
ENSG00000259108,32,23,25
ENSG00000268186,0,0,0
ENSG00000269814,0,0,0
ENSG00000267898,0,0,2
ENSG00000268655,0,0,0
ENSG00000268287,0,0,0
ENSG00000265675,0,0,0
ENSG00000197813,3,2,4
ENSG00000273189,20,26,37
ENSG00000207073,0,0,0
ENSG00000276729,5,12,3
ENSG00000267890,0,0,0
ENSG00000276002,10,9,11
ENSG00000268518,0,1,3
ENSG00000261341,0,3,1
ENSG00000180279,0,0,0
ENSG00000268318,0,0,0
